year,population,sex,icd_code,site,count,crude,asr,burden_share,crude_asr_ratio
2022,Saudi,female,C46,C46 Kaposi sarcoma,6.0,0.1,0.1,0.0007,1.000
2022,Saudi,female,C47;C49,"C47;C49 Connective,Soft tissue",113.0,1.2,1.5,0.0131,0.800
2022,Saudi,female,C50,C50 Breast,3280.0,35.1,49.7,0.3810,0.706
2022,Saudi,female,C66,C66 Ureter,6.0,0.1,0.1,0.0007,1.000
2022,Saudi,female,C67,C67 Bladder,88.0,0.9,1.4,0.0102,0.643
2022,Saudi,female,C70-C72,"C70-C72 Brain, Nervous system",283.0,3.0,3.7,0.0329,0.811
2022,Saudi,female,C73,C73 Thyroid,1288.0,13.8,16.5,0.1496,0.836
2022,Saudi,female,C74,C74 Adrenal gland,27.0,0.3,0.3,0.0031,1.000
2022,Saudi,female,C75,C75 Other Endocrine,9.0,0.1,0.1,0.0010,1.000
2022,Saudi,female,C81,C81 Hodgkin disease,200.0,2.1,2.3,0.0232,0.913
2022,Saudi,female,C82-C85;C96,C82-C85;C96 Non-Hodgkin lymphoma,471.0,5.0,7.1,0.0547,0.704
2022,Saudi,female,C88,C88 Immunoproliferative dis.,1.0,0.0,0.0,0.0001,
2022,Saudi,female,C90,C90 Multiple Myeloma,85.0,0.9,1.4,0.0099,0.643
2022,Saudi,female,C91,C91 Lymphoid Leukaemia,99.0,1.1,1.3,0.0115,0.846
2022,Saudi,female,C92-C94,C92-C94 Myeloid Leukaemia,178.0,1.9,2.5,0.0207,0.760
2022,Saudi,female,C95,C95 Leukaemia unspec.,98.0,1.0,1.1,0.0114,0.909
2022,non-Saudi,male,C00,C00 Lip,14.0,0.1,0.2,0.0065,0.500
2022,non-Saudi,male,C01-C02,C01-C02 Tongue,34.0,0.3,0.7,0.0157,0.429
2022,non-Saudi,male,C03-C06,C03-C06 Mouth,17.0,0.2,0.3,0.0078,0.667
2022,non-Saudi,male,C07-C08,C07-C08 Salivary glands,17.0,0.2,0.3,0.0078,0.667
2022,non-Saudi,male,C09,C09 Tonsil,2.0,0.0,0.0,0.0009,
2022,non-Saudi,male,C10,C10 Other Oropharynx,3.0,0.0,0.0,0.0014,
2022,non-Saudi,male,C11,C11 Nasopharynx,56.0,0.5,0.7,0.0259,0.714
2022,non-Saudi,male,C12-C13,C12-C13 Hypopharynx,2.0,0.0,0.0,0.0009,
2022,non-Saudi,male,C14,C14 Pharynx unspec.,0.0,0.0,0.0,,
2022,non-Saudi,male,C15,C15 Oesophagus,20.0,0.2,0.3,0.0092,0.667
2022,non-Saudi,male,C16,C16 Stomach,74.0,0.7,1.1,0.0342,0.636
2022,non-Saudi,male,C17,C17 Small intestine,21.0,0.2,0.6,0.0097,0.333
2022,non-Saudi,male,C18,C18 Colon,231.0,2.3,4.5,0.1066,0.511
2022,non-Saudi,male,C19-C20,C19-C20 Rectum,113.0,1.1,2.1,0.0522,0.524
2022,non-Saudi,male,C21,C21 Anus,12.0,0.1,0.2,0.0055,0.500
2022,non-Saudi,male,C22,C22 Liver,86.0,0.8,2.2,0.0397,0.364
2022,non-Saudi,male,C23-C24,C23-C24 Gallbladder etc.,17.0,0.2,0.4,0.0078,0.500
2022,non-Saudi,male,C25,C25 Pancreas,55.0,0.5,1.5,0.0254,0.333
2022,non-Saudi,male,C30-C31,"C30-C31 Nose, sinuses etc.",6.0,0.1,0.0,0.0028,
2022,non-Saudi,male,C32,C32 Larynx,22.0,0.2,0.5,0.0102,0.400
2022,non-Saudi,male,C33-C34,"C33-C34 Trachea,Bronchus,Lung",118.0,1.2,2.9,0.0545,0.414
2022,non-Saudi,male,C37-C38,C37-C38 Other Thoracic organs,21.0,0.2,0.3,0.0097,0.667
2022,non-Saudi,male,C40-C41,C40-C41 Bone,52.0,0.5,1.0,0.0240,0.500
2022,non-Saudi,male,C43,C43 Melanoma of Skin,12.0,0.1,0.2,0.0055,0.500
2022,non-Saudi,male,C45,C45 Mesothelioma,4.0,0.0,0.0,0.0018,
2022,non-Saudi,male,C46,C46 Kaposi sarcoma,2.0,0.0,0.1,0.0009,
2022,non-Saudi,male,C47;C49,"C47;C49 Connective,Soft tissue",60.0,0.6,1.1,0.0277,0.545
2022,non-Saudi,male,C50,C50 Breast,13.0,0.1,0.4,0.0060,0.250
2022,non-Saudi,male,C60,C60 Penis,2.0,0.0,0.0,0.0009,
2022,non-Saudi,male,C61,C61 Prostate,173.0,1.7,6.6,0.0799,0.258
2022,non-Saudi,male,C62,C62 Testis,35.0,0.3,0.3,0.0162,1.000
2022,non-Saudi,male,C63,C63 Other male genital,1.0,0.0,0.0,0.0005,
2022,non-Saudi,male,C64,C64 Kidney,99.0,1.0,1.8,0.0457,0.556
2022,non-Saudi,male,C65,C65 Renal Pelvis,4.0,0.0,0.1,0.0018,
2022,non-Saudi,male,C66,C66 Ureter,2.0,0.0,0.1,0.0009,
2022,non-Saudi,male,C67,C67 Bladder,112.0,1.1,2.8,0.0517,0.393
2022,non-Saudi,male,C68,C68 Other Urinary organs,1.0,0.0,0.0,0.0005,
2022,non-Saudi,male,C69,C69 Eye,4.0,0.0,0.2,0.0018,
2022,non-Saudi,male,C70-C72,"C70-C72 Brain, Nervous system",120.0,1.2,2.3,0.0554,0.522
2022,non-Saudi,male,C73,C73 Thyroid,80.0,0.8,0.8,0.0369,1.000
2022,non-Saudi,male,C74,C74 Adrenal gland,7.0,0.1,0.2,0.0032,0.500
2022,non-Saudi,male,C75,C75 Other Endocrine,2.0,0.0,0.0,0.0009,
2022,non-Saudi,male,C81,C81 Hodgkin disease,85.0,0.8,1.4,0.0392,0.571
2022,non-Saudi,male,C82-C85;C96,C82-C85;C96 Non-Hodgkin lymphoma,140.0,1.4,2.5,0.0646,0.560
2022,non-Saudi,male,C88,C88 Immunoproliferative dis.,0.0,0.0,0.0,,
2022,non-Saudi,male,C90,C90 Multiple Myeloma,36.0,0.4,0.7,0.0166,0.571
2022,non-Saudi,male,C91,C91 Lymphoid Leukaemia,72.0,0.7,2.5,0.0332,0.280
2022,non-Saudi,male,C92-C94,C92-C94 Myeloid Leukaemia,61.0,0.6,1.0,0.0282,0.600
2022,non-Saudi,male,C95,C95 Leukaemia unspec.,46.0,0.4,0.9,0.0212,0.444
2022,non-Saudi,female,C00,C00 Lip,9.0,0.3,0.8,0.0037,0.375
2022,non-Saudi,female,C01-C02,C01-C02 Tongue,18.0,0.6,1.1,0.0074,0.545
2022,non-Saudi,female,C03-C06,C03-C06 Mouth,10.0,0.3,0.6,0.0041,0.500
2022,non-Saudi,female,C07-C08,C07-C08 Salivary glands,8.0,0.3,0.2,0.0033,1.500
2022,non-Saudi,female,C09,C09 Tonsil,1.0,0.0,0.0,0.0004,
2022,non-Saudi,female,C10,C10 Other Oropharynx,0.0,0.0,0.0,,
2022,non-Saudi,female,C11,C11 Nasopharynx,17.0,0.5,0.6,0.0070,0.833
2022,non-Saudi,female,C12-C13,C12-C13 Hypopharynx,2.0,0.1,0.1,0.0008,1.000
2022,non-Saudi,female,C14,C14 Pharynx unspec.,0.0,0.0,0.0,,
2022,non-Saudi,female,C15,C15 Oesophagus,14.0,0.4,0.6,0.0057,0.667
2022,non-Saudi,female,C16,C16 Stomach,48.0,1.5,3.3,0.0197,0.455
2022,non-Saudi,female,C17,C17 Small intestine,6.0,0.2,0.4,0.0025,0.500
2022,non-Saudi,female,C18,C18 Colon,141.0,4.5,8.2,0.0578,0.549
2022,non-Saudi,female,C19-C20,C19-C20 Rectum,58.0,1.8,3.1,0.0238,0.581
2022,non-Saudi,female,C21,C21 Anus,2.0,0.1,0.0,0.0008,
2022,non-Saudi,female,C22,C22 Liver,38.0,1.2,3.1,0.0156,0.387
2022,non-Saudi,female,C23-C24,C23-C24 Gallbladder etc.,19.0,0.6,1.6,0.0078,0.375
2022,non-Saudi,female,C25,C25 Pancreas,35.0,1.1,2.9,0.0144,0.379
2022,non-Saudi,female,C30-C31,"C30-C31 Nose, sinuses etc.",1.0,0.0,0.0,0.0004,
2022,non-Saudi,female,C32,C32 Larynx,2.0,0.1,0.0,0.0008,
2022,non-Saudi,female,C33-C34,"C33-C34 Trachea,Bronchus,Lung",63.0,2.0,4.4,0.0258,0.455
2022,non-Saudi,female,C37-C38,C37-C38 Other Thoracic organs,6.0,0.2,0.2,0.0025,1.000
2022,non-Saudi,female,C40-C41,C40-C41 Bone,21.0,0.7,0.9,0.0086,0.778
2022,non-Saudi,female,C43,C43 Melanoma of Skin,5.0,0.2,0.2,0.0021,1.000
2022,non-Saudi,female,C45,C45 Mesothelioma,1.0,0.0,0.0,0.0004,
2022,non-Saudi,female,C46,C46 Kaposi sarcoma,0.0,0.0,0.0,,
2022,non-Saudi,female,C47;C49,"C47;C49 Connective,Soft tissue",36.0,1.1,1.6,0.0148,0.688
2022,non-Saudi,female,C50,C50 Breast,1013.0,32.3,41.7,0.4155,0.775
2022,non-Saudi,female,C51,C51 Vulva,7.0,0.2,0.3,0.0029,0.667
2022,non-Saudi,female,C52,C52 Vagina,6.0,0.2,0.3,0.0025,0.667
2022,non-Saudi,female,C53,C53 Cervix Uteri,68.0,2.2,2.9,0.0279,0.759
2022,non-Saudi,female,C54,C54 Corpus Uteri,81.0,2.6,5.4,0.0332,0.481
2022,non-Saudi,female,C55,C55 Uterus unspec.,33.0,1.1,2.2,0.0135,0.500
2022,non-Saudi,female,C56,C56 Ovary,81.0,2.6,3.5,0.0332,0.743
2022,non-Saudi,female,C57,C57 Other Female Genital,12.0,0.4,0.7,0.0049,0.571
2022,non-Saudi,female,C58,C58 Placenta,1.0,0.0,0.0,0.0004,
2022,non-Saudi,female,C64,C64 Kidney,34.0,1.1,2.2,0.0139,0.500
2022,non-Saudi,female,C65,C65 Renal Pelvis,2.0,0.1,0.1,0.0008,1.000
2022,non-Saudi,female,C66,C66 Ureter,2.0,0.1,0.1,0.0008,1.000
2022,non-Saudi,female,C67,C67 Bladder,23.0,0.7,1.7,0.0094,0.412
2022,non-Saudi,female,C68,C68 Other Urinary organs,0.0,0.0,0.0,,
2022,non-Saudi,female,C69,C69 Eye,4.0,0.1,0.2,0.0016,0.500
2022,non-Saudi,female,C70-C72,"C70-C72 Brain, Nervous system",62.0,2.0,2.9,0.0254,0.690
2022,non-Saudi,female,C73,C73 Thyroid,195.0,6.2,5.6,0.0800,1.107
2022,non-Saudi,female,C74,C74 Adrenal gland,6.0,0.2,0.2,0.0025,1.000
2022,non-Saudi,female,C75,C75 Other Endocrine,1.0,0.0,0.0,0.0004,
2022,non-Saudi,female,C81,C81 Hodgkin disease,44.0,1.4,1.9,0.0180,0.737
2022,non-Saudi,female,C82-C85;C96,C82-C85;C96 Non-Hodgkin lymphoma,82.0,2.6,4.2,0.0336,0.619
2022,non-Saudi,female,C88,C88 Immunoproliferative dis.,0.0,0.0,0.0,,
2022,non-Saudi,female,C90,C90 Multiple Myeloma,18.0,0.6,1.1,0.0074,0.545
2022,non-Saudi,female,C91,C91 Lymphoid Leukaemia,38.0,1.2,1.9,0.0156,0.632
2022,non-Saudi,female,C92-C94,C92-C94 Myeloid Leukaemia,33.0,1.1,1.6,0.0135,0.688
2022,non-Saudi,female,C95,C95 Leukaemia unspec.,31.0,1.0,1.6,0.0127,0.625
2023,Saudi,male,C00,C00 Lip,0.0,0.0,0.0,,
2023,Saudi,male,C01-C02,C01-C02 Tongue,99.0,1.0,1.6,0.0134,0.625
2023,Saudi,male,C03-C06,C03-C06 Mouth,72.0,0.7,1.2,0.0098,0.583
2023,Saudi,male,C07-C08,C07-C08 Salivary glands,27.0,0.3,0.4,0.0037,0.750
2023,Saudi,male,C09,C09 Tonsil,5.0,0.1,0.1,0.0007,1.000
2023,Saudi,male,C10,C10 Other Oropharynx,7.0,0.1,0.1,0.0009,1.000
2023,Saudi,male,C11,C11 Nasopharynx,149.0,1.5,2.2,0.0202,0.682
2023,Saudi,male,C12-C13,C12-C13 Hypopharynx,2.0,0.0,0.0,0.0003,
2023,Saudi,male,C14,C14 Pharynx Unspecified,6.0,0.1,0.1,0.0008,1.000
2023,Saudi,male,C15,C15 Oesophagus,81.0,0.8,1.3,0.0110,0.615
2023,Saudi,male,C16,C16 Stomach,239.0,2.5,4.2,0.0324,0.595
2023,Saudi,male,C17,C17 Small intestine,49.0,0.5,0.8,0.0066,0.625
2023,Saudi,male,C18,C18 Colon,921.0,9.6,15.6,0.1249,0.615
2023,Saudi,male,C19-C20,C19-C20 Rectum,509.0,5.3,8.5,0.0690,0.624
2023,Saudi,male,C21,C21 Anus,24.0,0.2,0.3,0.0033,0.667
2023,Saudi,male,C22,C22 Liver,394.0,4.1,7.2,0.0534,0.569
2023,Saudi,male,C23-C24,C23-C24 Gallbladder etc.,111.0,1.2,2.0,0.0151,0.600
2023,Saudi,male,C25,C25 Pancreas,298.0,3.1,5.2,0.0404,0.596
2023,Saudi,male,C30-C31,"C30-C31 Nose, sinuses etc.",22.0,0.2,0.3,0.0030,0.667
2023,Saudi,male,C32,C32 Larynx,96.0,1.0,1.7,0.0130,0.588
2023,Saudi,male,C33-C34,C33-C34 Lung,463.0,4.8,8.5,0.0628,0.565
2023,Saudi,male,C37-C38,C37-C38 Other Thoracic organs,43.0,0.4,0.6,0.0058,0.667
2023,Saudi,male,C40-C41,C40-C41 Bone,145.0,1.5,1.6,0.0197,0.938
2023,Saudi,male,C43,C43 Melanoma of Skin,15.0,0.2,0.3,0.0020,0.667
2023,Saudi,male,C45,C45 Mesothelioma,4.0,0.0,0.1,0.0005,
2023,Saudi,male,C46,C46 Kaposi sarcoma,20.0,0.2,0.3,0.0027,0.667
2023,Saudi,male,C47;C49,"C47;C49 Connective, Soft tissue",150.0,1.6,1.9,0.0203,0.842
2023,Saudi,male,C50,C50 Breast,80.0,0.8,1.3,0.0108,0.615
2023,Saudi,male,C64,C64 Kidney,397.0,4.1,6.2,0.0538,0.661
2023,Saudi,male,C65,C65 Renal Pelvis,9.0,0.1,0.1,0.0012,1.000
2023,Saudi,male,C66,C66 Ureter,4.0,0.0,0.1,0.0005,
2023,Saudi,male,C67,C67 Bladder,552.0,5.7,9.6,0.0748,0.594
2023,Saudi,male,C68,C68 Other Urinary organs,6.0,0.1,0.1,0.0008,1.000
2023,Saudi,male,C69,C69 Eye,20.0,0.2,0.2,0.0027,1.000
2023,Saudi,male,C70-C72,"C70-C72 Brain, CNS",343.0,3.6,4.5,0.0465,0.800
2023,Saudi,male,C73,C73 Thyroid,449.0,4.7,6.0,0.0609,0.783
2023,Saudi,male,C74,C74 Adrenal gland,19.0,0.2,0.2,0.0026,1.000
2023,Saudi,male,C75,C75 Other Endocrine,7.0,0.1,0.1,0.0009,1.000
2023,Saudi,male,C81,C81 Hodgkin Lymphoma,382.0,4.0,4.2,0.0518,0.952
2023,Saudi,male,C82-C85;C96,C82-C85;C96 NHL,553.0,5.7,8.0,0.0750,0.713
2023,Saudi,male,C88,C88 Immunoproliferative dis.,3.0,0.0,0.1,0.0004,
2023,Saudi,male,C90,C90 Multiple Myeloma,97.0,1.0,1.7,0.0132,0.588
2023,Saudi,male,C91,C91 Lymphoid Leukemia,129.0,1.3,1.6,0.0175,0.812
2023,Saudi,male,C92-C94,C92-C94 Myeloid Leukemia,181.0,1.9,2.5,0.0245,0.760
2023,Saudi,male,C95,C95 Leukemia Unspecified,193.0,2.0,2.6,0.0262,0.769
2023,Saudi,female,C00,C00 Lip,0.0,0.0,0.0,,
2023,Saudi,female,C01-C02,C01-C02 Tongue,75.0,0.8,1.2,0.0074,0.667
2023,Saudi,female,C03-C06,C03-C06 Mouth,63.0,0.7,1.0,0.0062,0.700
2023,Saudi,female,C07-C08,C07-C08 Salivary glands,26.0,0.3,0.3,0.0026,1.000
2023,Saudi,female,C09,C09 Tonsil,5.0,0.1,0.1,0.0005,1.000
2023,Saudi,female,C10,C10 Other Oropharynx,4.0,0.0,0.1,0.0004,
2023,Saudi,female,C11,C11 Nasopharynx,58.0,0.6,0.8,0.0057,0.750
2023,Saudi,female,C12-C13,C12-C13 Hypopharynx,10.0,0.1,0.1,0.0010,1.000
2023,Saudi,female,C14,C14 Pharynx Unspecified,5.0,0.1,0.1,0.0005,1.000
2023,Saudi,female,C15,C15 Oesophagus,54.0,0.6,0.8,0.0053,0.750
2023,Saudi,female,C16,C16 Stomach,175.0,1.8,2.6,0.0172,0.692
2023,Saudi,female,C17,C17 Small intestine,69.0,0.7,1.0,0.0068,0.700
2023,Saudi,female,C18,C18 Colon,873.0,9.1,14.0,0.0859,0.650
2023,Saudi,female,C19-C20,C19-C20 Rectum,377.0,3.9,5.9,0.0371,0.661
2023,Saudi,female,C21,C21 Anus,9.0,0.1,0.1,0.0009,1.000
2023,Saudi,female,C22,C22 Liver,231.0,2.4,3.9,0.0227,0.615
2023,Saudi,female,C23-C24,C23-C24 Gallbladder etc.,132.0,1.4,2.2,0.0130,0.636
2023,Saudi,female,C25,C25 Pancreas,187.0,1.9,3.2,0.0184,0.594
2023,Saudi,female,C30-C31,"C30-C31 Nose, sinuses etc.",15.0,0.2,0.2,0.0015,1.000
2023,Saudi,female,C32,C32 Larynx,13.0,0.1,0.2,0.0013,0.500
2023,Saudi,female,C33-C34,C33-C34 Lung,203.0,2.1,3.3,0.0200,0.636
2023,Saudi,female,C37-C38,C37-C38 Other Thoracic organs,36.0,0.4,0.5,0.0035,0.800
2023,Saudi,female,C40-C41,C40-C41 Bone,120.0,1.3,1.4,0.0118,0.929
2023,Saudi,female,C43,C43 Melanoma of Skin,17.0,0.2,0.3,0.0017,0.667
2023,Saudi,female,C45,C45 Mesothelioma,5.0,0.1,0.1,0.0005,1.000
2023,Saudi,female,C46,C46 Kaposi sarcoma,5.0,0.1,0.1,0.0005,1.000
2023,Saudi,female,C47;C49,"C47;C49 Connective, Soft tissue",148.0,1.5,1.8,0.0146,0.833
2023,Saudi,female,C50,C50 Breast,4079.0,42.5,58.1,0.4016,0.731
2023,Saudi,female,C64,C64 Kidney,186.0,1.9,2.7,0.0183,0.704
2023,Saudi,female,C65,C65 Renal Pelvis,7.0,0.1,0.1,0.0007,1.000
2023,Saudi,female,C66,C66 Ureter,3.0,0.0,0.0,0.0003,
2023,Saudi,female,C67,C67 Bladder,97.0,1.0,1.6,0.0095,0.625
2023,Saudi,female,C68,C68 Other Urinary organs,2.0,0.0,0.0,0.0002,
2023,Saudi,female,C69,C69 Eye,13.0,0.1,0.2,0.0013,0.500
2023,Saudi,female,C70-C72,"C70-C72 Brain, CNS",300.0,3.1,3.8,0.0295,0.816
2023,Saudi,female,C73,C73 Thyroid,1442.0,15.0,17.5,0.1420,0.857
2023,Saudi,female,C74,C74 Adrenal gland,18.0,0.2,0.2,0.0018,1.000
2023,Saudi,female,C75,C75 Other Endocrine,12.0,0.1,0.2,0.0012,0.500
2023,Saudi,female,C81,C81 Hodgkin Lymphoma,235.0,2.4,2.6,0.0231,0.923
2023,Saudi,female,C82-C85;C96,C82-C85;C96 NHL,404.0,4.2,5.8,0.0398,0.724
2023,Saudi,female,C88,C88 Immunoproliferative dis.,0.0,0.0,0.0,,
2023,Saudi,female,C90,C90 Multiple Myeloma,81.0,0.8,1.3,0.0080,0.615
2023,Saudi,female,C91,C91 Lymphoid Leukemia,77.0,0.8,1.0,0.0076,0.800
2023,Saudi,female,C92-C94,C92-C94 Myeloid Leukemia,154.0,1.6,2.0,0.0152,0.800
2023,Saudi,female,C95,C95 Leukemia Unspecified,133.0,1.4,1.6,0.0131,0.875
2023,non-Saudi,male,C00,C00 Lip,1.0,0.0,0.0,0.0004,
2023,non-Saudi,male,C01-C02,C01-C02 Tongue,31.0,0.3,0.5,0.0132,0.600
2023,non-Saudi,male,C03-C06,C03-C06 Mouth,22.0,0.2,0.3,0.0094,0.667
2023,non-Saudi,male,C07-C08,C07-C08 Salivary glands,16.0,0.1,0.2,0.0068,0.500
2023,non-Saudi,male,C09,C09 Tonsil,2.0,0.0,0.0,0.0009,
2023,non-Saudi,male,C10,C10 Other Oropharynx,3.0,0.0,0.1,0.0013,
2023,non-Saudi,male,C11,C11 Nasopharynx,54.0,0.5,0.8,0.0230,0.625
2023,non-Saudi,male,C12-C13,C12-C13 Hypopharynx,5.0,0.0,0.0,0.0021,
2023,non-Saudi,male,C14,C14 Pharynx unspec.,5.0,0.0,0.1,0.0021,
2023,non-Saudi,male,C15,C15 Oesophagus,34.0,0.3,0.6,0.0145,0.500
2023,non-Saudi,male,C16,C16 Stomach,88.0,0.8,1.7,0.0374,0.471
2023,non-Saudi,male,C17,C17 Small intestine,26.0,0.2,0.5,0.0111,0.400
2023,non-Saudi,male,C18,C18 Colon,291.0,2.6,5.8,0.1238,0.448
2023,non-Saudi,male,C19-C20,C19-C20 Rectum,139.0,1.2,2.5,0.0591,0.480
2023,non-Saudi,male,C21,C21 Anus,5.0,0.0,0.1,0.0021,
2023,non-Saudi,male,C22,C22 Liver,80.0,0.7,2.0,0.0340,0.350
2023,non-Saudi,male,C23-C24,C23-C24 Gallbladder etc.,33.0,0.3,0.6,0.0140,0.500
2023,non-Saudi,male,C25,C25 Pancreas,65.0,0.6,1.6,0.0276,0.375
2023,non-Saudi,male,C30-C31,"C30-C31 Nose, sinuses etc.",14.0,0.1,0.2,0.0060,0.500
2023,non-Saudi,male,C32,C32 Larynx,24.0,0.2,0.6,0.0102,0.333
2023,non-Saudi,male,C33-C34,"C33-C34 Trachea,Bronchus,Lung",157.0,1.4,3.8,0.0668,0.368
2023,non-Saudi,male,C37-C38,C37-C38 Other Thoracic organs,20.0,0.2,0.3,0.0085,0.667
2023,non-Saudi,male,C40-C41,C40-C41 Bone,54.0,0.5,1.1,0.0230,0.455
2023,non-Saudi,male,C43,C43 Melanoma of Skin,16.0,0.1,0.3,0.0068,0.333
2023,non-Saudi,male,C45,C45 Mesothelioma,3.0,0.0,0.0,0.0013,
2023,non-Saudi,male,C46,C46 Kaposi sarcoma,2.0,0.0,0.0,0.0009,
2023,non-Saudi,male,C47;C49,"C47;C49 Connective,Soft tissue",54.0,0.5,0.7,0.0230,0.714
2023,non-Saudi,male,C50,C50 Breast,44.0,0.4,0.8,0.0187,0.500
2023,non-Saudi,male,C60,C60 Penis,0.0,0.0,0.0,,
2023,non-Saudi,male,C61,C61 Prostate,188.0,1.7,6.4,0.0800,0.266
2023,non-Saudi,male,C62,C62 Testis,49.0,0.4,0.6,0.0208,0.667
2023,non-Saudi,male,C63,C63 Other male genital,1.0,0.0,0.0,0.0004,
2023,non-Saudi,male,C64,C64 Kidney,81.0,0.7,1.6,0.0345,0.437
2023,non-Saudi,male,C65,C65 Renal Pelvis,3.0,0.0,0.1,0.0013,
2023,non-Saudi,male,C66,C66 Ureter,1.0,0.0,0.1,0.0004,
2023,non-Saudi,male,C67,C67 Bladder,126.0,1.1,3.3,0.0536,0.333
2023,non-Saudi,male,C68,C68 Other Urinary organs,2.0,0.0,0.0,0.0009,
2023,non-Saudi,male,C69,C69 Eye,8.0,0.1,0.4,0.0034,0.250
2023,non-Saudi,male,C70-C72,"C70-C72 Brain, Nervous system",100.0,0.9,1.6,0.0425,0.562
2023,non-Saudi,male,C73,C73 Thyroid,126.0,1.1,1.1,0.0536,1.000
2023,non-Saudi,male,C74,C74 Adrenal gland,8.0,0.1,0.3,0.0034,0.333
2023,non-Saudi,male,C75,C75 Other Endocrine,2.0,0.0,0.0,0.0009,
2023,non-Saudi,male,C81,C81 Hodgkin disease,78.0,0.7,1.3,0.0332,0.538
2023,non-Saudi,male,C82-C85;C96,C82-C85;C96 Non-Hodgkin lymphoma,122.0,1.1,1.9,0.0519,0.579
2023,non-Saudi,male,C88,C88 Immunoproliferative dis.,0.0,0.0,0.0,,
2023,non-Saudi,male,C90,C90 Multiple Myeloma,27.0,0.2,0.6,0.0115,0.333
2023,non-Saudi,male,C91,C91 Lymphoid Leukaemia,44.0,0.4,1.0,0.0187,0.400
2023,non-Saudi,male,C92-C94,C92-C94 Myeloid Leukaemia,58.0,0.5,0.8,0.0247,0.625
2023,non-Saudi,male,C95,C95 Leukaemia unspec.,39.0,0.3,0.8,0.0166,0.375
2023,non-Saudi,female,C00,C00 Lip,0.0,0.0,0.0,,
2023,non-Saudi,female,C01-C02,C01-C02 Tongue,15.0,0.5,0.6,0.0056,0.833
2023,non-Saudi,female,C03-C06,C03-C06 Mouth,10.0,0.3,0.7,0.0037,0.429
2023,non-Saudi,female,C07-C08,C07-C08 Salivary glands,7.0,0.2,0.2,0.0026,1.000
2023,non-Saudi,female,C09,C09 Tonsil,0.0,0.0,0.0,,
2023,non-Saudi,female,C10,C10 Other Oropharynx,0.0,0.0,0.0,,
2023,non-Saudi,female,C11,C11 Nasopharynx,16.0,0.5,0.7,0.0060,0.714
2023,non-Saudi,female,C12-C13,C12-C13 Hypopharynx,3.0,0.1,0.1,0.0011,1.000
2023,non-Saudi,female,C14,C14 Pharynx unspec.,2.0,0.1,0.2,0.0007,0.500
2023,non-Saudi,female,C15,C15 Oesophagus,22.0,0.7,1.6,0.0082,0.437
2023,non-Saudi,female,C16,C16 Stomach,47.0,1.4,2.1,0.0176,0.667
2023,non-Saudi,female,C17,C17 Small intestine,16.0,0.5,1.0,0.0060,0.500
2023,non-Saudi,female,C18,C18 Colon,149.0,4.5,9.6,0.0558,0.469
2023,non-Saudi,female,C19-C20,C19-C20 Rectum,78.0,2.4,4.3,0.0292,0.558
2023,non-Saudi,female,C21,C21 Anus,4.0,0.1,0.4,0.0015,0.250
2023,non-Saudi,female,C22,C22 Liver,39.0,1.2,2.8,0.0146,0.429
2023,non-Saudi,female,C23-C24,C23-C24 Gallbladder etc.,9.0,0.3,0.7,0.0034,0.429
2023,non-Saudi,female,C25,C25 Pancreas,23.0,0.7,1.4,0.0086,0.500
2023,non-Saudi,female,C30-C31,"C30-C31 Nose, sinuses etc.",5.0,0.2,0.3,0.0019,0.667
2023,non-Saudi,female,C32,C32 Larynx,1.0,0.0,0.1,0.0004,
2023,non-Saudi,female,C33-C34,"C33-C34 Trachea,Bronchus,Lung",70.0,2.1,4.1,0.0262,0.512
2023,non-Saudi,female,C37-C38,C37-C38 Other Thoracic organs,8.0,0.2,0.5,0.0030,0.400
2023,non-Saudi,female,C40-C41,C40-C41 Bone,41.0,1.2,2.4,0.0154,0.500
2023,non-Saudi,female,C43,C43 Melanoma of Skin,7.0,0.2,0.2,0.0026,1.000
2023,non-Saudi,female,C45,C45 Mesothelioma,1.0,0.0,0.0,0.0004,
2023,non-Saudi,female,C46,C46 Kaposi sarcoma,1.0,0.0,0.1,0.0004,
2023,non-Saudi,female,C47;C49,"C47;C49 Connective,Soft tissue",54.0,1.6,2.6,0.0202,0.615
2023,non-Saudi,female,C50,C50 Breast,1127.0,34.1,47.7,0.4219,0.715
2023,non-Saudi,female,C51,C51 Vulva,4.0,0.1,0.3,0.0015,0.333
2023,non-Saudi,female,C52,C52 Vagina,5.0,0.2,0.3,0.0019,0.667
2023,non-Saudi,female,C53,C53 Cervix Uteri,78.0,2.4,3.0,0.0292,0.800
2023,non-Saudi,female,C54,C54 Corpus Uteri,88.0,2.7,5.6,0.0329,0.482
2023,non-Saudi,female,C55,C55 Uterus unspec.,51.0,1.5,2.8,0.0191,0.536
2023,non-Saudi,female,C56,C56 Ovary,78.0,2.4,3.5,0.0292,0.686
2023,non-Saudi,female,C57,C57 Other Female Genital,4.0,0.1,0.3,0.0015,0.333
2023,non-Saudi,female,C58,C58 Placenta,2.0,0.1,0.0,0.0007,
2023,non-Saudi,female,C64,C64 Kidney,38.0,1.2,2.1,0.0142,0.571
2023,non-Saudi,female,C65,C65 Renal Pelvis,4.0,0.1,0.2,0.0015,0.500
2023,non-Saudi,female,C66,C66 Ureter,0.0,0.0,0.0,,
2023,non-Saudi,female,C67,C67 Bladder,20.0,0.6,1.8,0.0075,0.333
